Date,Open,High,Low,Close,Volume,Symbol
2021-03-21,1.2064310312271118,1.2442820072174072,1.1647460460662842,1.18913996219635,4064084727,ADA
2021-03-22,1.1892030239105225,1.208549976348877,1.089627981185913,1.1098740100860596,4058067310,ADA
2021-03-23,1.1093430519104004,1.1741770505905151,1.088027000427246,1.1215519905090332,4609407773,ADA
2021-03-24,1.121345043182373,1.163651943206787,1.0565550327301023,1.0750019550323486,3759287517,ADA
2021-03-25,1.0744659900665283,1.1529680490493774,1.0559450387954712,1.1015739440917969,5732698268,ADA
2021-03-26,1.101425051689148,1.2790759801864624,1.0989559888839722,1.2139689922332764,6325795912,ADA
2021-03-27,1.2140820026397705,1.2362769842147827,1.1631489992141724,1.1765769720077517,3106871131,ADA
2021-03-28,1.1768200397491455,1.2195830345153809,1.169293999671936,1.1911239624023438,2397009016,ADA
2021-03-29,1.1909760236740112,1.2280189990997314,1.1815119981765747,1.2025409936904907,2554597106,ADA
2021-03-30,1.2025619745254517,1.2337219715118408,1.1916450262069702,1.2133170366287231,2517422843,ADA
2021-03-31,1.213675022125244,1.213675022125244,1.1677199602127075,1.1932640075683594,3190463749,ADA
2021-04-01,1.1935529708862305,1.2077189683914185,1.1841299533843994,1.189244031906128,2309789364,ADA
2021-04-02,1.1892080307006836,1.2459150552749634,1.1876070499420166,1.1965090036392212,2909026267,ADA
2021-04-03,1.1963260173797607,1.2441829442977903,1.1716350317001345,1.1732770204544067,3355350115,ADA
2021-04-04,1.1729730367660522,1.1997480392456057,1.1662789583206177,1.1914199590682983,2166855014,ADA
2021-04-05,1.1915520429611206,1.2267459630966189,1.1765120029449463,1.2143000364303589,2992739340,ADA
2021-04-06,1.214279055595398,1.3408950567245483,1.1953890323638916,1.2553540468215942,6301229657,ADA
2021-04-07,1.255457043647766,1.291087031364441,1.1651179790496826,1.1751489639282229,4771395490,ADA
2021-04-08,1.1761319637298584,1.2237930297851562,1.1731560230255127,1.2194360494613647,2315835365,ADA
2021-04-09,1.219454050064087,1.2289799451828003,1.1949310302734375,1.2035399675369265,1678933674,ADA
2021-04-10,1.2035330533981323,1.2519199848175049,1.1963109970092771,1.2187579870224,2481275569,ADA
2021-04-11,1.2183589935302734,1.292286992073059,1.200775980949402,1.266734957695007,3636786443,ADA
2021-04-12,1.2662060260772705,1.3465880155563354,1.2654739618301392,1.3161269426345823,4918248258,ADA
2021-04-13,1.3148950338363647,1.437677025794983,1.2837929725646973,1.4117859601974487,5896543066,ADA
2021-04-14,1.4109989404678345,1.5577609539031982,1.3530060052871704,1.4554200172424316,9596107541,ADA
2021-04-15,1.4538040161132812,1.494799017906189,1.4153929948806765,1.4815880060195925,5337358369,ADA
2021-04-16,1.479627013206482,1.5189839601516724,1.339908003807068,1.4169490337371826,5692183858,ADA
2021-04-17,1.413843035697937,1.456151008605957,1.3680590391159058,1.3848689794540403,4058018560,ADA
2021-04-18,1.3861809968948364,1.397696018218994,1.098976969718933,1.275501012802124,7454680286,ADA
2021-04-19,1.2780050039291382,1.3223869800567627,1.174247980117798,1.1979589462280271,5665978235,ADA
2021-04-20,1.1946090459823608,1.2806930541992188,1.1306469440460205,1.2659339904785156,4855633658,ADA
2021-04-21,1.2677350044250488,1.286463975906372,1.200816035270691,1.2067350149154663,4078624182,ADA
2021-04-22,1.2039010524749756,1.2774440050125122,1.1175990104675293,1.147017002105713,4693396293,ADA
2021-04-23,1.145823955535889,1.1655759811401367,0.9352269768714904,1.155701994895935,7196378408,ADA
2021-04-24,1.158782958984375,1.1962840557098389,1.096959948539734,1.101354956626892,3566224272,ADA
2021-04-25,1.1027029752731323,1.146124005317688,1.0227750539779663,1.0882500410079956,2465672138,ADA
2021-04-26,1.0901859998703003,1.2498760223388672,1.082105040550232,1.2340190410614014,3201086934,ADA
2021-04-27,1.2375949621200562,1.329766035079956,1.224979043006897,1.306926965713501,2985492683,ADA
2021-04-28,1.305966019630432,1.3481980562210083,1.2352149486541748,1.335665941238403,2981476669,ADA
2021-04-29,1.3371069431304932,1.4103310108184814,1.2679400444030762,1.3080140352249146,3997566407,ADA
2021-04-30,1.3061959743499756,1.3690409660339355,1.287837028503418,1.3524490594863892,2691072833,ADA
2021-05-01,1.352431058883667,1.367414951324463,1.3190629482269287,1.3530709743499756,2030816122,ADA
2021-05-02,1.3514020442962646,1.3548890352249146,1.295577049255371,1.3268120288848877,1994291746,ADA
2021-05-03,1.3269380331039429,1.37978994846344,1.3225270509719849,1.362030029296875,2398404766,ADA
2021-05-04,1.3629390001296997,1.3656810522079468,1.2589290142059326,1.274111032485962,3342089372,ADA
2021-05-05,1.2709859609603882,1.4934240579605105,1.260830044746399,1.4755289554595947,4797068103,ADA
2021-05-06,1.4781099557876587,1.699504017829895,1.4337999820709229,1.650123953819275,10679657004,ADA
2021-05-07,1.648682951927185,1.7453290224075315,1.5302289724349976,1.65345299243927,7324573762,ADA
2021-05-08,1.6545439958572388,1.6545439958572388,1.5640840530395508,1.619554042816162,3959173109,ADA
2021-05-09,1.620347023010254,1.829795002937317,1.5759979486465454,1.7705620527267456,8065503276,ADA
2021-05-10,1.7660679817199707,1.8226089477539065,1.5293079614639282,1.6446959972381592,6463330466,ADA
2021-05-11,1.6417169570922852,1.7781120538711548,1.596675992012024,1.7640769481658936,5428571805,ADA
2021-05-12,1.763504981994629,1.818941950798035,1.5527750253677368,1.5527750253677368,5338469591,ADA
2021-05-13,1.5684499740600586,1.9699339866638184,1.505321025848389,1.93366801738739,14513419581,ADA
2021-05-14,1.9272830486297607,2.0421030521392822,1.8171520233154297,2.004796028137207,7654204713,ADA
2021-05-15,2.0066239833831787,2.3717520236968994,1.9665240049362185,2.1740269660949707,15517858775,ADA
2021-05-16,2.171433925628662,2.461766004562378,2.013284921646118,2.309113025665283,12524150427,ADA
2021-05-17,2.300189971923828,2.3250019550323486,1.925519943237305,2.032226085662842,11250259740,ADA
2021-05-18,2.0281031131744385,2.1503820419311523,1.979630947113037,2.003662109375,6744829200,ADA
2021-05-19,2.0065839290618896,2.0280919075012207,1.0280309915542605,1.4825210571289062,16313794033,ADA
2021-05-20,1.4719610214233398,1.9432289600372317,1.3274120092391968,1.8104690313339236,11788522531,ADA
2021-05-21,1.8025939464569087,1.868630051612854,1.3267760276794434,1.5522769689559937,9055414507,ADA
2021-05-22,1.5531129837036133,1.6010199785232544,1.3779430389404297,1.463621973991394,6572397780,ADA
2021-05-23,1.4656800031661987,1.539639949798584,1.0560359954833984,1.325435996055603,9297651823,ADA
2021-05-24,1.3162360191345217,1.5979130268096924,1.2703609466552734,1.5494849681854248,7365907636,ADA
2021-05-25,1.5503729581832886,1.648563027381897,1.439743995666504,1.5553690195083618,5723130829,ADA
2021-05-26,1.554463028907776,1.832432985305786,1.554463028907776,1.7827019691467283,6638876193,ADA
2021-05-27,1.781136989593506,1.7904770374298096,1.612414002418518,1.645959973335266,4266751905,ADA
2021-05-28,1.6506359577178955,1.677706956863403,1.452244997024536,1.5119869709014893,5373114660,ADA
2021-05-29,1.5136229991912842,1.5617409944534302,1.335858941078186,1.4062319993972778,3902596499,ADA
2021-05-30,1.404302954673767,1.6889770030975342,1.3518199920654297,1.577278971672058,4974774760,ADA
2021-05-31,1.5756440162658691,1.7506200075149536,1.5272090435028076,1.742777943611145,4491096277,ADA
2021-06-01,1.7384469509124756,1.7795909643173218,1.6605490446090698,1.7347530126571655,4123980990,ADA
2021-06-02,1.736103057861328,1.8038489818573,1.719254970550537,1.7528239488601685,3453620094,ADA
2021-06-03,1.7546429634094238,1.8886499404907229,1.7177619934082031,1.840471029281616,3443770332,ADA
2021-06-04,1.846714973449707,1.848484992980957,1.609734058380127,1.710908055305481,4583062567,ADA
2021-06-05,1.7099159955978394,1.7831770181655884,1.6117149591445925,1.6590089797973633,2969362191,ADA
2021-06-06,1.6564610004425049,1.7065240144729614,1.6477019786834717,1.6782480478286743,1748045655,ADA
2021-06-07,1.677225947380066,1.740568995475769,1.5571060180664062,1.564105987548828,2644319967,ADA
2021-06-08,1.5670510530471802,1.594298005104065,1.4027849435806274,1.5880299806594849,4318242183,ADA
2021-06-09,1.5834859609603882,1.6304140090942385,1.485164999961853,1.624825954437256,3551319865,ADA
2021-06-10,1.6277780532836914,1.6359729766845703,1.5085779428482056,1.5318570137023926,2366588153,ADA
2021-06-11,1.533136963844299,1.546059012413025,1.4208519458770752,1.436378002166748,2477031735,ADA
2021-06-12,1.4377210140228271,1.493530035018921,1.358178973197937,1.4802199602127075,2801038421,ADA
2021-06-13,1.4804940223693848,1.5785130262374878,1.402935028076172,1.5583590269088743,2785909000,ADA
2021-06-14,1.5570189952850342,1.5927040576934814,1.510411024093628,1.5751099586486816,2543903347,ADA
2021-06-15,1.5738699436187744,1.6114009618759155,1.5453829765319824,1.597756028175354,2553205553,ADA
2021-06-16,1.5565799474716189,1.5754380226135254,1.475046992301941,1.4825730323791504,2139361752,ADA
2021-06-17,1.4845579862594604,1.5384650230407717,1.459475040435791,1.482193946838379,1731974000,ADA
2021-06-18,1.4827890396118164,1.4932329654693604,1.3796730041503906,1.415395975112915,2128905021,ADA
2021-06-19,1.4176030158996582,1.4428770542144775,1.386422038078308,1.390570044517517,1829155405,ADA
2021-06-20,1.3874080181121826,1.4603760242462158,1.3089510202407837,1.4291880130767822,2319196952,ADA
2021-06-21,1.427027940750122,1.436257004737854,1.1706039905548096,1.1774799823760986,3987752749,ADA
2021-06-22,1.175233006477356,1.263038992881775,1.0029850006103516,1.1532540321350098,5960971784,ADA
2021-06-23,1.1558040380477903,1.3055609464645386,1.1118940114974976,1.2528959512710571,4931021068,ADA
2021-06-24,1.2514100074768066,1.398589015007019,1.2068990468978882,1.3560869693756104,3368353999,ADA
2021-06-25,1.359521985054016,1.392683029174805,1.245303988456726,1.256477952003479,4343177013,ADA
2021-06-26,1.2543009519577026,1.2913960218429563,1.1985729932785034,1.250440001487732,3241467640,ADA
2021-06-27,1.2518270015716553,1.3481680154800415,1.2436779737472534,1.3352019786834717,2371576551,ADA
2021-06-28,1.3371139764785769,1.3492850065231323,1.3054059743881226,1.3247519731521606,2292440816,ADA
2021-06-29,1.3255130052566528,1.4199440479278564,1.320304036140442,1.3684370517730713,2589787987,ADA
2021-06-30,1.3729679584503174,1.398116946220398,1.2870630025863647,1.383471965789795,2591116345,ADA
2021-07-01,1.383813977241516,1.383813977241516,1.3040740489959717,1.3356109857559204,2002167965,ADA
2021-07-02,1.332942008972168,1.3943970203399658,1.286607027053833,1.3943970203399658,2159409781,ADA
2021-07-03,1.394152045249939,1.44171404838562,1.359663963317871,1.4068360328674316,2028094099,ADA
2021-07-04,1.4040080308914185,1.4937169551849363,1.382153034210205,1.458184003829956,1806362471,ADA
2021-07-05,1.4612209796905518,1.4612209796905518,1.3792840242385864,1.4048980474472046,1759460737,ADA
2021-07-06,1.4047119617462158,1.4568870067596436,1.3932820558547974,1.4180530309677124,1477699691,ADA
2021-07-07,1.4161529541015625,1.4401129484176636,1.4013270139694214,1.4031180143356323,1349405773,ADA
2021-07-08,1.4049639701843262,1.4064970016479492,1.3204280138015747,1.3301459550857544,1580104997,ADA
2021-07-09,1.327267050743103,1.3715230226516724,1.2885969877243042,1.3494739532470703,1566915921,ADA
2021-07-10,1.3507150411605835,1.364833950996399,1.3205970525741575,1.3360849618911743,1102564201,ADA
2021-07-11,1.3351720571517944,1.3663510084152222,1.3244340419769287,1.3481450080871582,870305644,ADA
2021-07-12,1.34826397895813,1.3730909824371338,1.2928379774093628,1.315099000930786,1198732016,ADA
2021-07-13,1.3139729499816897,1.3211239576339722,1.2508009672164917,1.2650829553604126,1243604284,ADA
2021-07-14,1.2649379968643188,1.2875380516052246,1.2004430294036863,1.2622580528259275,1647061755,ADA
2021-07-15,1.2636940479278564,1.287742018699646,1.2073960304260254,1.2231919765472412,1637907431,ADA
2021-07-16,1.2250499725341797,1.2441329956054688,1.1689180135726929,1.1737149953842163,1626548127,ADA
2021-07-17,1.171584963798523,1.1936620473861694,1.152655005455017,1.172302007675171,1487211065,ADA
2021-07-18,1.1728509664535522,1.2160309553146362,1.1707760095596311,1.183698058128357,1354296229,ADA
2021-07-19,1.1819989681243896,1.190930962562561,1.1172480583190918,1.121116042137146,1061358016,ADA
2021-07-20,1.1227600574493408,1.1346479654312134,1.0214329957962036,1.0562909841537476,1782242052,ADA
2021-07-21,1.054298996925354,1.2211060523986816,1.038182020187378,1.168097972869873,2074843118,ADA
2021-07-22,1.170251965522766,1.2066789865493774,1.1521339416503906,1.1861610412597656,1494732916,ADA
2021-07-23,1.1862499713897705,1.2070330381393433,1.147737979888916,1.206307053565979,1215895311,ADA
2021-07-24,1.2070720195770264,1.2479729652404783,1.1990180015563965,1.2334970235824585,1227752700,ADA
2021-07-25,1.2335660457611084,1.238433003425598,1.1916170120239258,1.2285009622573853,1036357455,ADA
2021-07-26,1.2287219762802124,1.3990110158920288,1.224362015724182,1.258492946624756,3004669560,ADA
2021-07-27,1.2559280395507812,1.3148030042648315,1.2153600454330444,1.2784459590911863,2145865207,ADA
2021-07-28,1.280825972557068,1.3165830373764038,1.2600480318069458,1.2835040092468262,1793329178,ADA
2021-07-29,1.2864940166473389,1.299072027206421,1.2609920501708984,1.2840839624404907,1466954743,ADA
2021-07-30,1.285791039466858,1.3173539638519287,1.2504949569702148,1.3089519739151,1556740433,ADA
2021-07-31,1.309885025024414,1.3324029445648191,1.2888599634170532,1.3223450183868408,1312376664,ADA
2021-08-01,1.319957971572876,1.3867369890213013,1.3002699613571167,1.317729949951172,1862585305,ADA
2021-08-02,1.3157700300216677,1.3495689630508425,1.296774983406067,1.3100680112838743,1431593693,ADA
2021-08-03,1.3093899488449097,1.3827370405197144,1.2631889581680298,1.3650259971618652,2100675041,ADA
2021-08-04,1.3697830438613892,1.3925390243530271,1.3243659734725952,1.3765640258789062,1899638009,ADA
2021-08-05,1.376939058303833,1.3973150253295898,1.3405200242996216,1.386144995689392,1722512650,ADA
2021-08-06,1.386193037033081,1.424118995666504,1.363698959350586,1.401785969734192,1882912649,ADA
2021-08-07,1.4025230407714844,1.4845980405807495,1.3967499732971191,1.4706770181655884,2489155525,ADA
2021-08-08,1.4730969667434692,1.4942729473114014,1.4086250066757202,1.4278299808502195,1977739378,ADA
2021-08-09,1.4266170263290403,1.4985640048980713,1.394436001777649,1.4776400327682495,1821319632,ADA
2021-08-10,1.4752620458602903,1.6995749473571775,1.458569049835205,1.672566056251526,3460499377,ADA
2021-08-11,1.6779489517211914,1.894405961036682,1.6706609725952148,1.7980380058288574,6144078169,ADA
2021-08-12,1.7958029508590698,1.866757035255432,1.6841249465942385,1.823878049850464,5590812297,ADA
2021-08-13,1.832759976387024,2.145925998687744,1.828374028205872,2.1360790729522705,7661020085,ADA
2021-08-14,2.13828706741333,2.250360012054444,2.093592882156372,2.1916871070861816,7965959274,ADA
2021-08-15,2.1898961067199707,2.2484309673309326,2.0395619869232178,2.169152975082397,5964077684,ADA
2021-08-16,2.16786789894104,2.1954500675201416,2.051723957061768,2.079416990280152,4479074279,ADA
2021-08-17,2.072314977645874,2.1410460472106934,1.9127540588378904,1.9266010522842407,3862425430,ADA
2021-08-18,1.924479961395264,2.1612889766693115,1.8876750469207764,2.108560085296631,4919304569,ADA
2021-08-19,2.105524063110352,2.449876070022583,2.047940969467163,2.428139925003052,8287149082,ADA
2021-08-20,2.4377949237823486,2.5752758979797363,2.3786120414733887,2.4577019214630127,8323304733,ADA
2021-08-21,2.457214117050171,2.52898907661438,2.387615919113159,2.4354350566864014,4710945373,ADA
2021-08-22,2.436861991882324,2.7186119556427,2.433664083480835,2.7137250900268555,6726764969,ADA
2021-08-23,2.708616018295288,2.967397928237915,2.693826913833618,2.917386054992676,9761269047,ADA
2021-08-24,2.9200379848480225,2.9474029541015625,2.5983190536499023,2.7210910320281982,9395142433,ADA
2021-08-25,2.7256290912628174,2.79599404335022,2.6087958812713623,2.7381319999694824,6920886097,ADA
2021-08-26,2.741166114807129,2.783461093902588,2.4737660884857178,2.53552794456482,6555135612,ADA
2021-08-27,2.5317718982696533,2.9444470405578613,2.4986989498138428,2.944196939468384,8077144313,ADA
2021-08-28,2.947338104248047,2.9486749172210693,2.7824740409851074,2.847490072250366,5503772825,ADA
2021-08-29,2.8500289916992188,2.9362521171569824,2.7303359508514404,2.8559861183166504,5290685515,ADA
2021-08-30,2.850740909576416,2.885241985321045,2.724317073822021,2.7331600189208984,5221151798,ADA
2021-08-31,2.7376410961151123,2.877877950668335,2.7064731121063232,2.772475004196167,5085983512,ADA
2021-09-01,2.769947052001953,2.902614116668701,2.726326942443848,2.870767116546631,4652638822,ADA
2021-09-02,2.869750022888184,3.099185943603516,2.8397810459136963,2.963438034057617,7376031836,ADA
2021-09-03,2.959315061569214,3.0294361114501958,2.9076058864593506,2.9682390689849854,5244576777,ADA
2021-09-04,2.9663898944854736,2.9663898944854736,2.8102059364318848,2.8328070640563965,4675923261,ADA
2021-09-05,2.8314249515533447,2.9549710750579834,2.826376914978028,2.9108240604400635,4259327908,ADA
2021-09-06,2.911581039428711,2.926229953765869,2.804008960723877,2.831897020339966,4625766871,ADA
2021-09-07,2.8328070640563965,2.87251091003418,2.0409529209136963,2.502490997314453,11700337851,ADA
2021-09-08,2.506859064102173,2.564513921737671,2.2115089893341064,2.4749889373779297,8032727286,ADA
2021-09-09,2.406712055206299,2.62105393409729,2.3870849609375,2.5176661014556885,6031548418,ADA
2021-09-10,2.5176661014556885,2.5856709480285645,2.302802085876465,2.385910987854004,6130460769,ADA
2021-09-11,2.385185956954956,2.796061992645264,2.375493049621582,2.6339499950408936,8670619500,ADA
2021-09-12,2.641340970993042,2.7831029891967773,2.511184930801392,2.5817270278930664,8111330870,ADA
2021-09-13,2.582777976989746,2.5902810096740723,2.315687894821167,2.400662899017334,6214066598,ADA
2021-09-14,2.403186082839966,2.432490110397339,2.3280189037323,2.395637989044189,3934706576,ADA
2021-09-15,2.397331953048706,2.578295946121216,2.364346981048584,2.5016350746154785,4185888557,ADA
2021-09-16,2.5038890838623047,2.512983083724976,2.383594036102295,2.420969009399414,3323103389,ADA
2021-09-17,2.4184389114379883,2.4417150020599365,2.326709985733032,2.346419095993042,2448833581,ADA
2021-09-18,2.347429037094116,2.435802936553955,2.313549041748047,2.3699779510498047,2118771218,ADA
2021-09-19,2.369956016540528,2.3918709754943848,2.2654149532318115,2.282299041748047,2224777431,ADA
2021-09-20,2.283437967300415,2.289793014526367,1.989418029785156,2.0639889240264893,5935941714,ADA
2021-09-21,2.0797719955444336,2.2245380878448486,1.9232800006866453,1.9870280027389529,6063428617,ADA
2021-09-22,1.9842660427093504,2.266181945800781,1.970945954322815,2.266181945800781,4876595304,ADA
2021-09-23,2.259690999984741,2.3445630073547363,2.183468103408813,2.330940961837769,3463572829,ADA
2021-09-24,2.3290059566497803,2.3449859619140625,2.077399015426636,2.281269073486328,6064304812,ADA
2021-09-25,2.27939510345459,2.4581079483032227,2.2411859035491943,2.3015410900115967,6081076538,ADA
2021-09-26,2.302443027496338,2.302443027496338,2.153531074523926,2.2084949016571045,4143032820,ADA
2021-09-27,2.212038040161133,2.271560907363892,2.133971929550171,2.1359050273895264,2990138100,ADA
2021-09-28,2.133217096328736,2.172157049179077,2.0300419330596924,2.039139032363892,3092923646,ADA
2021-09-29,2.039015054702759,2.144665002822876,2.023026943206787,2.065687894821167,2869486117,ADA
2021-09-30,2.066589117050171,2.1340770721435547,2.0534539222717285,2.1144518852233887,2621620164,ADA
2021-10-01,2.116249084472656,2.2740020751953125,2.0962560176849365,2.258126974105835,3235813427,ADA
2021-10-02,2.254530906677246,2.32041597366333,2.195434093475342,2.2514588832855225,2911039833,ADA
